K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,accuracy,f1,recall,precision,losses,f1_std
14.0,2.0,256.0,256.0,,0.0069632182175104005,removal,0.0,0.2006501379156045,366.6,mean,GATConv,10.0,2.0,1.0,100.0,0.9066287974844043,0.8758851550241735,0.8248888888888889,0.9336050707075229,"[12.559947848320007, 12.801869511604309, 12.885663747787476, 12.884132027626038, 12.423986434936523, 12.238110661506653, 11.966878056526184, 12.106860399246216, 11.7279634475708, 11.976945519447327, 11.287444233894348, 10.711432695388794, 10.60044652223587, 10.511779427528381, 9.846561908721924, 9.302330017089844, 8.856869280338287, 8.515307903289795, 7.770882964134216, 7.378863155841827, 7.174362897872925, 6.481851875782013, 6.290361404418945, 5.735098958015442, 5.438682317733765, 5.082918405532837, 4.803674757480621, 4.5007990300655365, 4.296346664428711, 4.009321987628937, 3.778960198163986, 3.548750191926956, 3.3616593778133392, 3.24703586101532, 3.1411749124526978, 2.962959364056587, 2.7891268730163574, 2.661131501197815, 2.5574645400047302, 2.4320838302373886, 2.320927381515503, 2.199614182114601, 2.1494574695825577, 2.063624083995819, 1.9840878248214722, 1.915374055504799, 1.8836844116449356, 1.7631695717573166, 1.7126039564609528, 1.6568804830312729]",0.0014636677284011058
13.0,2.0,256.0,256.0,,0.0088707785136441,removal,0.0,0.24462000211590368,366.6,mean,GATConv,5.0,2.0,1.0,300.0,0.9038596135314704,0.8757726901884253,0.8484825396825396,0.9048798530818951,"[78.38967955112457, 69.45561349391937, 50.13120159506798, 33.31181725859642, 21.198941200971603, 15.30740837752819, 11.528821647167206, 8.678544111549854, 7.448028691112995, 5.953929640352726, 5.027833342552185, 4.209922973066568, 3.706602403894067, 3.3699406422674656, 2.978935504332185, 2.6106630731374025, 2.3462544046342373, 2.117118565365672, 1.9723037630319595, 1.7335951570421457, 1.6310895178467035, 1.468627566471696, 1.3964683758094907, 1.269692332483828, 1.1871411688625813, 1.1028715036809444, 1.0320828072726727, 0.978678054176271, 0.9094164222478867, 0.8456352986395359, 0.8017997080460191, 0.7347346604801714, 0.7016276884824038, 0.6767641655169427, 0.6277161012403667, 0.6040307320654392, 0.5791760799475014, 0.545777790248394, 0.512947709299624, 0.4845539075322449, 0.46048350539058447, 0.44942895881831646, 0.42108533531427383, 0.3946531522087753, 0.38066848344169557, 0.3687965013086796, 0.3483682358637452, 0.32716889563016593, 0.3161738719791174, 0.30607945937663317]",0.001135426718933972
12.0,2.0,256.0,256.0,,0.0090205498557901,removal,0.0,0.2557654099086613,366.6,mean,GATConv,5.0,3.0,1.0,100.0,0.9026931074707105,0.8756358952200399,0.8577015873015872,0.8943398015324903,"[25.518274664878845, 26.27897047996521, 25.14524495601654, 24.035264492034912, 21.833734571933746, 19.721886575222015, 17.1316596865654, 15.636592447757721, 13.47560641169548, 11.357795417308807, 9.86258789896965, 8.09456691145897, 7.378329396247864, 6.36913500726223, 5.651255711913109, 5.001140758395195, 4.497373327612877, 4.221746250987053, 3.7118159383535385, 3.431608110666275, 3.2507630586624146, 2.883797124028206, 2.806255027651787, 2.4949404299259186, 2.322775326669216, 2.184028312563896, 2.0845962688326836, 1.9852411970496178, 1.9599047675728798, 1.7656812965869904, 1.6426146626472473, 1.5487470291554928, 1.4687049388885498, 1.4277057461440563, 1.3525564931333065, 1.2877549529075623, 1.2643291018903255, 1.1725129559636116, 1.1666220016777515, 1.0660150460898876, 1.0258490294218063, 0.9558033458888531, 0.9587125331163406, 0.9151614308357239, 0.878774669021368, 0.8550509307533503, 0.8222520686686039, 0.7927638627588749, 0.7730765845626593, 0.7436239086091518]",0.0016453406971087723
13.0,2.0,256.0,256.0,,0.0084929091759752,removal,0.0,0.2444023981963909,366.6,mean,GATConv,5.0,9.0,1.0,300.0,0.9038190394076178,0.8755742072070074,0.8472888888888889,0.9058157114189853,"[78.6786926984787, 70.5720129609108, 52.335459530353546, 35.62036353349686, 22.844329357147217, 16.54174406826496, 12.470665067434311, 9.381915174424648, 8.039594054222107, 6.425486382097006, 5.425626307725906, 4.541336305439472, 3.9934358783066273, 3.631538512185216, 3.2109014354646206, 2.81131549552083, 2.5269307233393192, 2.277522085234523, 2.121033163741231, 1.8674915134906769, 1.7558763790875673, 1.5801140731200576, 1.5073428023606539, 1.3655821029096842, 1.2770285848528147, 1.1868689497932792, 1.1106912856921554, 1.0526179112493992, 0.9794867997989058, 0.909752476029098, 0.8621242120862007, 0.7897113459184766, 0.7539195190183818, 0.7275861594825983, 0.6748980176635087, 0.6492378027178347, 0.6233997526578605, 0.5873280265368521, 0.551212603226304, 0.5214511663652956, 0.4956259997561574, 0.48300958797335625, 0.45241172751411796, 0.4240529197268188, 0.4094778390135616, 0.39639038569293916, 0.37448734953068197, 0.35199395124800503, 0.33986043254844844, 0.329253091244027]",0.0009538407372926534
12.0,2.0,256.0,256.0,,0.0092042051878543,removal,0.0,0.2521680608893216,366.6,mean,GATConv,5.0,3.0,1.0,100.0,0.9028452604351574,0.8755135599316649,0.8553904761904763,0.8966098469046051,"[25.57040971517563, 26.331717491149902, 25.14949917793274, 23.946712374687195, 21.687572300434113, 19.503908038139343, 16.864888310432434, 15.312157094478607, 13.154241293668747, 11.051551938056946, 9.581475168466568, 7.854240953922272, 7.158372402191162, 6.166281923651695, 5.466604471206665, 4.838328272104263, 4.350315898656845, 4.079912677407265, 3.5936049818992615, 3.322859674692154, 3.1424324810504913, 2.7920673862099648, 2.714913547039032, 2.415818504989147, 2.2479564025998116, 2.114893317222595, 2.0176011994481087, 1.923621654510498, 1.899357981979847, 1.7114951685070992, 1.5908266603946686, 1.499656856060028, 1.4204877689480782, 1.3818593248724937, 1.3115061521530151, 1.2466555908322334, 1.226044125854969, 1.1351238526403904, 1.1321572363376617, 1.0329046547412872, 0.9937258511781693, 0.9250831939280033, 0.9286115169525146, 0.8873499315232038, 0.8518390022218227, 0.828205406665802, 0.797072010114789, 0.7678335662931204, 0.747832428663969, 0.7202002704143524]",0.0003240231548784897
14.0,2.0,256.0,256.0,,0.0078709559702272,removal,0.0,0.2071000104584449,366.6,mean,GATConv,10.0,1.0,1.0,100.0,0.9058477456002434,0.8754721678933116,0.828647619047619,0.927908610232104,"[12.559849858283997, 12.78708004951477, 12.863762140274048, 12.843968391418457, 12.360044002532959, 12.143232583999634, 11.839970111846924, 11.913860440254211, 11.486135840415955, 11.6399827003479, 10.886276841163635, 10.230654954910278, 9.992692112922668, 9.775186896324158, 9.036360383033752, 8.421306490898132, 7.9023430943489075, 7.483886957168579, 6.7572566866874695, 6.337626338005066, 6.089004963636398, 5.462937086820602, 5.25753128528595, 4.760644048452377, 4.489266455173492, 4.179866075515747, 3.938052922487259, 3.678623914718628, 3.500929355621338, 3.2612542808055878, 3.0703928470611572, 2.8798975944519043, 2.725878983736038, 2.6318791061639786, 2.545240342617035, 2.4010654985904694, 2.2590826898813248, 2.153753623366356, 2.0722694396972656, 1.9711971431970596, 1.8807528913021088, 1.7825287133455276, 1.7425154596567154, 1.6710496246814728, 1.608062282204628, 1.553094819188118, 1.5278681814670563, 1.430728018283844, 1.3908249586820602, 1.3458160534501076]",0.0008887288584378409
13.0,2.0,256.0,256.0,,0.0075930914845284,removal,0.0,0.2527830578290196,366.6,mean,GATConv,5.0,8.0,1.0,300.0,0.9032408581427195,0.875372080737413,0.8507936507936508,0.9014139179863093,"[78.82761961221695, 72.3370446562767, 57.02994239330292, 41.252174854278564, 27.37208917737007, 20.000169426202774, 15.064155742526054, 11.343517571687698, 9.694824039936066, 7.755517292767763, 6.538110688328743, 5.47259770706296, 4.801854882389307, 4.375497151166201, 3.862442258745432, 3.384773690253496, 3.0333622321486473, 2.73812741227448, 2.5533661246299744, 2.241991735994816, 2.1045433543622494, 1.898772794753313, 1.8100283835083246, 1.6387749686837196, 1.531147126108408, 1.426059128716588, 1.333066362887621, 1.2619379665702581, 1.1767522767186165, 1.0922358823008835, 1.0349191883578897, 0.9476575385779142, 0.904128803871572, 0.8708388544619083, 0.8086734735406935, 0.7776477159932256, 0.7481877957470715, 0.7050610152073205, 0.6636714497581124, 0.6249731918796897, 0.5940721640363336, 0.5794990402646363, 0.5424105850979686, 0.5087433941662312, 0.49096639500930905, 0.47511944780126214, 0.4490534281358123, 0.42204274353571236, 0.407368874642998, 0.3949576639570296]",0.0020495133558161792
14.0,2.0,256.0,256.0,,0.0084874744994429,removal,0.0,0.2354822317673293,366.6,mean,GATConv,5.0,4.0,1.0,300.0,0.9042044935842167,0.8752974826696238,0.8417523809523809,0.9116299227289201,"[79.82743215560913, 72.34477126598358, 54.198034167289734, 36.57938978075981, 23.353286400437355, 16.77253746986389, 12.579163283109665, 9.431825928390026, 8.056455336511135, 6.439031820744276, 5.4304622411727905, 4.5435545183718204, 3.9948563873767853, 3.6339693889021873, 3.216342180967331, 2.808194411918521, 2.526253405958414, 2.271856537088752, 2.1217973306775093, 1.8593463227152824, 1.7501955311745405, 1.5781789440661669, 1.5043171476572752, 1.3610431971028447, 1.2741624657064676, 1.1849529640749097, 1.1058096652850509, 1.0489182015880942, 0.9739565071649849, 0.907850009854883, 0.8599706403911114, 0.7897301912307739, 0.7522017699666321, 0.7252114145085216, 0.6720902062952518, 0.6469647665508091, 0.6228593238629401, 0.586281974799931, 0.5496622179634869, 0.5221975338645279, 0.49418856180272996, 0.48198150750249624, 0.45125904586166143, 0.4220572551712394, 0.4079026677645743, 0.39490844984538853, 0.3737076981924474, 0.35068959812633693, 0.33946893946267664, 0.32882316573522985]",0.0012602411827294122
13.0,2.0,256.0,256.0,,0.0089065311298756,removal,0.0,0.2648538236983306,366.6,mean,GATConv,5.0,5.0,1.0,100.0,0.9018410508698077,0.8752119329244514,0.8618666666666666,0.8889821601696284,"[25.88870531320572, 26.783449232578278, 25.764561891555786, 24.83689159154892, 22.736981868743896, 20.701848924160004, 18.094668686389923, 16.574161648750305, 14.30826723575592, 12.036717712879181, 10.419904440641403, 8.5331611931324, 7.751153975725174, 6.6704882979393005, 5.90434630215168, 5.216749772429466, 4.6800277531147, 4.3745806366205215, 3.8544603288173676, 3.5569064617156982, 3.362458884716034, 2.9809287413954735, 2.8990080505609512, 2.574593536555767, 2.400429479777813, 2.2492534667253494, 2.1453119292855263, 2.0472359731793404, 2.015419118106365, 1.8140588775277138, 1.6964262947440147, 1.5926829539239407, 1.5079783573746681, 1.467101078480482, 1.3889218345284462, 1.3189875520765781, 1.303977183997631, 1.2021409422159195, 1.1980745010077953, 1.0950541943311691, 1.0488035157322884, 0.9809604436159134, 0.9822831079363823, 0.938750758767128, 0.8988104499876499, 0.8770016692578793, 0.8407772816717625, 0.8101107850670815, 0.7908122651278973, 0.7621131874620914]",0.0021208157422900904
13.0,2.0,256.0,256.0,,0.0092288362404483,removal,0.0,0.24102919532869374,366.6,mean,GATConv,5.0,6.0,1.0,300.0,0.9037176040979865,0.8752088669263914,0.8453587301587302,0.9072467301444955,"[78.1933907866478, 68.49557912349701, 48.25307619571686, 31.350211322307587, 19.845989882946014, 14.282157704234123, 10.76971548050642, 8.118721976876259, 6.948354244232178, 5.569973021745682, 4.7047851793468, 3.939761158078909, 3.466813202947378, 3.1588354110717773, 2.7934898044914007, 2.445190478116274, 2.1973562948405743, 1.9809201434254646, 1.8459102548658848, 1.625547100789845, 1.5281956903636456, 1.3755607269704342, 1.3129227217286825, 1.1886095711961389, 1.1121136154979467, 1.0338189327158034, 0.9654390998184681, 0.916630988009274, 0.85346196917817, 0.7927701435983181, 0.7506283605471253, 0.6887121764011681, 0.6569712799973786, 0.6328742359764874, 0.5870483219623566, 0.5655552796088159, 0.5427178149111569, 0.5114584276452661, 0.4819302689284086, 0.4540789620950818, 0.4317204474937171, 0.42045424366369843, 0.39353109849616885, 0.36906576179899275, 0.356650959700346, 0.34522474743425846, 0.32616752409376204, 0.3067719654645771, 0.29613478062674403, 0.2868278119713068]",0.0015088032418222597
14.0,2.0,256.0,256.0,,0.0075654326528446,removal,0.0,0.20815158328987332,366.6,mean,GATConv,10.0,1.0,1.0,100.0,0.9054521478926814,0.8751822495681578,0.8299174603174603,0.9256696976513996,"[12.575732588768005, 12.802130818367004, 12.881960272789001, 12.873477339744568, 12.395540595054626, 12.192542433738708, 11.8943430185318, 11.995021224021912, 11.584920763969421, 11.76846694946289, 11.045024931430817, 10.41518223285675, 10.220060467720032, 10.042222261428833, 9.3244109749794, 8.734189331531525, 8.229465425014496, 7.833947241306305, 7.099170088768005, 6.683053910732269, 6.4428481459617615, 5.791587471961975, 5.588060766458511, 5.070458471775055, 4.789940625429153, 4.462836682796478, 4.209445118904114, 3.933996617794037, 3.74991574883461, 3.492294877767563, 3.289340853691101, 3.086841493844986, 2.9212046563625336, 2.8221916258335114, 2.728587433695793, 2.5725141167640686, 2.420735254883766, 2.3088309317827225, 2.2195819169282913, 2.11209774017334, 2.014662742614746, 1.9109767079353333, 1.8665863424539566, 1.790804237127304, 1.7229611426591873, 1.662974014878273, 1.6365743428468704, 1.5323367416858673, 1.4896896481513977, 1.440030962228775]",0.0015283508791652644
13.0,2.0,256.0,256.0,,0.0077510332243651,removal,0.0,0.2380279441070386,366.6,mean,GATConv,5.0,9.0,1.0,300.0,0.9040624841507329,0.8751670736020103,0.8420063492063493,0.9110491822140219,"[78.72663587331772, 71.90388244390488, 56.074920296669006, 40.15240162611008, 26.432269275188446, 19.291429847478867, 14.506872773170471, 10.920713312923908, 9.330476731061935, 7.485218204557896, 6.312463715672493, 5.273416791111231, 4.640225742012262, 4.221990440040827, 3.7308828346431255, 3.2603132613003254, 2.93407597579062, 2.639565747231245, 2.4624524544924498, 2.16218545101583, 2.031994618475437, 1.8311155401170254, 1.742426217533648, 1.5819686250761151, 1.479684735648334, 1.3735989397391677, 1.2859412245452404, 1.2199455415830016, 1.1344453375786543, 1.0523948199115694, 0.9980461159721017, 0.9155907370150089, 0.8755925241857767, 0.8430700404569507, 0.7813807111233473, 0.7521930653601885, 0.7235436113551259, 0.6797504732385278, 0.6373556689359248, 0.6041346457786858, 0.5751594007015228, 0.5604245611466467, 0.5237195598892868, 0.49126476468518376, 0.4742924585007131, 0.45947663811966777, 0.43326092744246125, 0.40825530188158154, 0.39392531383782625, 0.3812804650515318]",0.0017936468509197278
13.0,2.0,256.0,256.0,,0.0096753085293481,removal,0.0,0.23869900861253052,366.6,mean,GATConv,5.0,6.0,1.0,300.0,0.9037581782218391,0.8751609703947677,0.8446222222222222,0.9079923762119348,"[77.91832703351974, 67.22704011201859, 45.88002544641495, 29.006172567605972, 18.31168468296528, 13.165352024137974, 9.936859302222729, 7.474765442311764, 6.407346665859222, 5.144748687744141, 4.348802726715803, 3.6418898180127144, 3.2046104203909636, 2.9156838674098253, 2.584188513457775, 2.261368613690138, 2.0310009494423866, 1.830954810604453, 1.7060043290257454, 1.501409225165844, 1.4125358909368515, 1.2726083546876907, 1.2150191506370902, 1.099335857667029, 1.0279427375644445, 0.9562740735709667, 0.8929041046649218, 0.8465398214757442, 0.7883700714446604, 0.7337599382735789, 0.6949760569259524, 0.6366603672504425, 0.6078197630122304, 0.5852129044942558, 0.5431264983490109, 0.5236622882075608, 0.5026612901128829, 0.47349306708201766, 0.4448550180532038, 0.4209750662557781, 0.39937104657292366, 0.3893165518529713, 0.36393944919109344, 0.3410314528737217, 0.32971157575957477, 0.31939541129395366, 0.30151969054713845, 0.28368685580790043, 0.2741511834319681, 0.2656385183800012]",0.0016530462155514179
13.0,2.0,256.0,256.0,,0.0098342664514786,removal,0.0,0.2404039661342105,366.6,mean,GATConv,5.0,7.0,1.0,300.0,0.9034944464167978,0.8750616912178304,0.8461714285714287,0.9059949910560912,"[78.0181155204773, 66.94687926769257, 45.099359542131424, 28.31255215406418, 17.84327159821987, 12.834073506295681, 9.684475243091583, 7.273252710700035, 6.253647767007351, 5.0104762353003025, 4.229046523571014, 3.543796921148896, 3.123954877257347, 2.8479442074894905, 2.515316840261221, 2.2009365297853947, 1.979423651471734, 1.788700895383954, 1.6621980797499418, 1.4621962755918503, 1.3778613563627005, 1.2440843461081386, 1.1834606565535069, 1.0732142645865679, 1.001393842510879, 0.9322244855575264, 0.8757149344310164, 0.8257631529122591, 0.7678748685866594, 0.7147289770655334, 0.6775933243334293, 0.6211149538867176, 0.5927337482571602, 0.5710565652698278, 0.5291688018478453, 0.5101964971981943, 0.49090988049283624, 0.46123616211116314, 0.43362667690962553, 0.4099649013951421, 0.389755200361833, 0.3792028755415231, 0.35514091793447733, 0.33235789369791746, 0.32158340886235237, 0.3113060127943754, 0.2945240871049464, 0.2765084281563759, 0.26724633667618036, 0.2588396780192852]",0.0019168967396150018
12.0,2.0,256.0,256.0,,0.0099893106051617,removal,0.0,0.2610018142421301,366.6,sum,GATConv,5.0,4.0,1.0,100.0,0.9012222954810569,0.8743505475449826,0.860495238095238,0.8886610158538811,"[25.57527881860733, 26.248458445072174, 24.894776940345764, 23.4654580950737, 20.930118918418884, 18.508757829666138, 15.67905980348587, 13.920052230358124, 11.767458975315094, 9.810859054327011, 8.412382751703262, 6.876786828041077, 6.238799870014191, 5.37794528901577, 4.773006469011307, 4.226365342736244, 3.7974454760551453, 3.5597424805164337, 3.1321089044213295, 2.8942244797945023, 2.742003932595253, 2.4319343715906143, 2.372057192027569, 2.1110266000032425, 1.9601280018687248, 1.8469533920288086, 1.7619684338569641, 1.6811303198337555, 1.6602495536208153, 1.4938489571213722, 1.3893512226641178, 1.3113429248332977, 1.2434361316263676, 1.2102824375033379, 1.1472420953214169, 1.0909453853964806, 1.0706857927143574, 0.9940294846892357, 0.988985437899828, 0.9043503627181053, 0.8694253899157047, 0.8110104762017727, 0.8129518032073975, 0.7765250131487846, 0.7453654613345861, 0.7262912131845951, 0.6967388112097979, 0.6728880722075701, 0.6563734654337168, 0.6315507907420397]",0.0024646124712708406
